clade_name	DRR127476	DRR127478	DRR127481	DRR127485	DRR127488	DRR127491	DRR127507	DRR127509	DRR127514	DRR127515	DRR127517	DRR127519	DRR127521	DRR127524	DRR127532	DRR127535	DRR127536	DRR127537	DRR127546	DRR127552	DRR127557	DRR127559	DRR127567	DRR127579	DRR127580	DRR127583	DRR127588	DRR127594	DRR127596	DRR127597	DRR127603	DRR127613	DRR127616	DRR127617	DRR127619	DRR127625	DRR127628	DRR127634	DRR127638	DRR127646	DRR127647	DRR127649	DRR127666	DRR127669	DRR127672	DRR127674	DRR127683	DRR127685	DRR127692	DRR127700	DRR127704	DRR127707	DRR127708	DRR127713	DRR127718	DRR127720	DRR127721	DRR127724	DRR127728	DRR127731	DRR127736	DRR127737	DRR127748	DRR127751	DRR127752	DRR127754	DRR127755	DRR127756	DRR127762	DRR127763	DRR127767	DRR127774	DRR127776	DRR127777	DRR127789	DRR162775	DRR162776	DRR162777	DRR162778	DRR162779
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas	0.0013518	0.0	0.0	0.0011045	0.0	0.000129	0.0050516	8.53e-05	0.0017258	0.0003662	0.0	0.0007723	0.004346	0.0	0.0	0.0	0.0	4.84e-05	0.0	0.0	6.49e-05	0.0	0.0050238	0.0	0.0	0.0	0.0	0.0	2.99e-05	0.0	0.0	0.0	0.0	0.0010516	0.0	3.89e-05	0.0	1.33e-05	6.84e-05	0.0	0.0	0.0	3.1e-06	5.4000000000000005e-05	0.0	0.0015407	0.0	9.04e-05	0.0	0.0108329	0.0	0.0006728	0.0	0.0	0.0	0.0013493	0.0	0.0	0.0008072999999999	0.0	0.0	5.9300000000000005e-05	0.0	1.26e-05	2.94e-05	0.0009741	0.0	6.81e-05	0.0	0.0	0.0040495999999999	0.0	4.82e-05	0.0	3.85e-05	0.0	0.0	0.0002158	0.0001061999999999	3.21e-05
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra	0.0013518	0.0	0.0	0.0011045	0.0	0.000129	0.0050516	8.53e-05	0.0017258	0.0003662	0.0	0.0007723	0.0003191999999999	0.0	0.0	0.0	0.0	4.84e-05	0.0	0.0	6.49e-05	0.0	0.0050238	0.0	0.0	0.0	0.0	0.0	2.99e-05	0.0	0.0	0.0	0.0	0.0010516	0.0	3.89e-05	0.0	1.33e-05	6.84e-05	0.0	0.0	0.0	3.1e-06	5.4000000000000005e-05	0.0	0.0015407	0.0	9.04e-05	0.0	0.0108329	0.0	0.0006728	0.0	0.0	0.0	0.0013493	0.0	0.0	0.0008072999999999	0.0	0.0	5.9300000000000005e-05	0.0	1.26e-05	2.94e-05	0.0009741	0.0	6.81e-05	0.0	0.0	0.0040495999999999	0.0	4.82e-05	0.0	3.85e-05	0.0	0.0	0.0002158	0.0001061999999999	3.21e-05
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_sp_oral_taxon_110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76e-05	1.43e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_harei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_lacrimalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76e-05	1.43e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria	0.0001966	0.0102978	0.0	0.0	0.0	0.0001124	0.0546802999999999	0.0	0.0002097	0.0015719	0.0	0.0325844	0.0174347	0.0	0.0	0.0	0.0	0.0	0.0	0.0363003	0.0	0.0	0.0003574999999999	0.0006515	0.0	0.0	0.0	0.0001796	0.0008222	0.0	0.0	0.001741	0.0	0.0	0.000383	0.0127699	0.0	0.0142943	0.0001097	0.0	0.0004195999999999	0.0	0.0008801	0.0	0.0	0.0052871	0.0	0.0001457	0.0	0.0023103	0.0	3.8e-06	0.0261394	0.0	0.0043264	0.0031144	0.0193276	0.0014639	0.0001273	0.0084415	0.1163741	9.2e-05	8.8e-06	0.0299051	0.2768258	0.0048718	0.0	0.0032999	0.0	0.0	0.0	0.0	0.0	0.0	0.004639	0.0154007	0.0054738	4.17e-05	0.0033407999999999	0.0142604
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.0001966	0.0102978	0.0	0.0	0.0	0.0001124	0.0546802999999999	0.0	0.0002097	0.0015719	0.0	0.0325844	0.0174347	0.0	0.0	0.0	0.0	0.0	0.0	0.0363003	0.0	0.0	0.0003574999999999	0.0006515	0.0	0.0	0.0	0.0001796	0.0008222	0.0	0.0	0.001741	0.0	0.0	0.000383	0.0127699	0.0	0.0142943	0.0001097	0.0	0.0004195999999999	0.0	0.0008801	0.0	0.0	0.0052871	0.0	0.0001457	0.0	0.0023103	0.0	3.8e-06	0.0261394	0.0	0.0043264	0.0031144	0.0193276	0.0014639	0.0001273	0.0084415	0.1163741	9.2e-05	8.8e-06	0.0299051	0.2768258	0.0048718	0.0	0.0032999	0.0	0.0	0.0	0.0	0.0	0.0	0.004639	0.0154007	0.0054738	4.17e-05	0.0033407999999999	0.0142604
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.0001966	0.0102978	0.0	0.0	0.0	0.0001124	0.0546802999999999	0.0	0.0002097	0.0015719	0.0	0.0325844	0.0174347	0.0	0.0	0.0	0.0	0.0	0.0	0.0363003	0.0	0.0	0.0003574999999999	0.0006515	0.0	0.0	0.0	0.0001796	0.0008222	0.0	0.0	0.001741	0.0	0.0	0.000383	0.0127699	0.0	0.0142943	0.0001097	0.0	0.0004195999999999	0.0	0.0008801	0.0	0.0	0.0052871	0.0	0.0001457	0.0	0.0023103	0.0	3.8e-06	0.0261394	0.0	0.0043264	0.0031144	0.0193276	0.0014639	0.0001273	0.0084415	0.1163741	9.2e-05	8.8e-06	0.0299051	0.2768258	0.0048718	0.0	0.0032999	0.0	0.0	0.0	0.0	0.0	0.0	0.004639	0.0154007	0.0054738	4.17e-05	0.0033407999999999	0.0142604
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.0001966	0.0102978	0.0	0.0	0.0	0.0001124	0.0546802999999999	0.0	0.0002097	0.0015719	0.0	0.0325844	0.0174347	0.0	0.0	0.0	0.0	0.0	0.0	0.0363003	0.0	0.0	0.0003574999999999	0.0006515	0.0	0.0	0.0	0.0001796	0.0005759	0.0	0.0	0.001741	0.0	0.0	0.000383	0.0127699	0.0	0.0142943	0.0	0.0	0.0004195999999999	0.0	0.0008801	0.0	0.0	0.0052596	0.0	0.0001457	0.0	0.0023103	0.0	3.8e-06	0.0261394	0.0	0.0043264	0.0031144	0.0193276	0.0014639	0.0001273	0.0084415	0.1163741	9.2e-05	8.8e-06	0.0299051	0.2768258	0.0048718	0.0	0.0032999	0.0	0.0	0.0	0.0	0.0	0.0	0.004639	0.0154007	0.0054738	4.17e-05	0.0033407999999999	0.0142604
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.0001966	0.0102978	0.0	0.0	0.0	0.0001124	0.0546802999999999	0.0	0.0002097	0.0015719	0.0	0.0325844	0.0174347	0.0	0.0	0.0	0.0	0.0	0.0	0.0363003	0.0	0.0	0.0003574999999999	0.0006515	0.0	0.0	0.0	0.0001796	0.0005759	0.0	0.0	0.001741	0.0	0.0	0.000383	0.0127699	0.0	0.0142943	0.0	0.0	0.0004195999999999	0.0	0.0008801	0.0	0.0	0.0052596	0.0	0.0001457	0.0	0.0023103	0.0	3.8e-06	0.0261394	0.0	0.0043264	0.0031144	0.0193276	0.0014639	0.0001273	0.0084415	0.1163741	9.2e-05	8.8e-06	0.0299051	0.2768258	0.0048718	0.0	0.0032999	0.0	0.0	0.0	0.0	0.0	0.0	0.004639	0.0154007	0.0054738	4.17e-05	0.0033407999999999	0.0142604
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	0.0	0.0	0.0	0.0	0.0	0.0	0.0533568	0.0	0.0	0.0015719	0.0	0.0317387	0.0169376	0.0	0.0	0.0	0.0	0.0	0.0	0.0363003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001796	0.0	0.0	0.0	0.001741	0.0	0.0	0.0	0.0127699	0.0	0.0142943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027811999999999	0.0	0.0	0.0001273	0.0084415	0.1163741	0.0	0.0	0.0276813	0.2737901	0.0046789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0152775	0.0	0.0	0.0030510999999999	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0261394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004639	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	0.0001966	0.0	0.0	0.0	0.0	0.0001124	0.0003839999999999	0.0	3.09e-05	0.0	0.0	0.0	0.0004971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003404	0.0006515	0.0	0.0	0.0	0.0	0.0005759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052388	0.0	0.0001457	0.0	0.0018722	0.0	0.0	0.0	0.0	0.0	0.0002942	0.0	0.0	0.0	0.0	0.0	9.2e-05	0.0	0.0	5.95e-05	0.0	0.0	0.0015873999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0009395	0.0	0.0	0.0	0.0	7.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8e-06	0.0	0.0	0.0	3.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.72e-05	0.0	0.0017125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999999999e-06	0.0	0.0002897	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_sp_oral_taxon_370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2900000000000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans	0.0	0.0102978	0.0	0.0	0.0	0.0	0.0	0.0	0.0001788	0.0	0.0	0.0004322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001469	0.0	0.0	0.0	0.0	0.0	0.0001696	0.0	0.0	0.0	0.0	2.08e-05	0.0	0.0	0.0	0.0004381	0.0	0.0	0.0	0.0	0.0043264	0.0	0.0193276	0.0014639	0.0	0.0	0.0	0.0	8.8e-06	0.0	0.0	1.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233	0.0054678	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_varium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002361	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022237999999999	0.0029762	5.19e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17e-05	0.0	0.0142604
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002462999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001097	0.0	0.0	0.0	0.0	0.0	0.0	2.75e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002462999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_hofstadii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_sp_oral_taxon_212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerae	0.0	0.0	0.0	0.0001854	0.0	0.0	0.0	0.0	0.0	9.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	0.0	0.0	0.0	0.0001854	0.0	0.0	0.0	0.0	0.0	9.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	0.0	0.0	0.0	0.0001854	0.0	0.0	0.0	0.0	0.0	9.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae	0.0	0.0	0.0	0.0001854	0.0	0.0	0.0	0.0	0.0	9.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis	0.0	0.0	0.0	0.0001854	0.0	0.0	0.0	0.0	0.0	9.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	0.0	0.0	0.0	0.0001854	0.0	0.0	0.0	0.0	0.0	9.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria	0.123545	0.0473431	0.0004879	0.0035323999999999	0.0093627	0.0080711	0.0155819	0.0057848	0.0922096	0.0042672	0.0112155	0.0014925	0.0437717	0.0176086999999999	0.0998349	0.0117917999999999	0.0385426	0.081042	0.0037758	0.0062295	0.066735	0.0280477	0.8063227000000001	0.0074651	0.0119841	0.0005333	0.0	0.0008514	0.0934037	0.0148275	0.0114503	0.0119061	0.0021314	0.0047519	0.0603019	0.0014437	0.0194058	0.0117863	0.0	0.0025224999999999	0.0424192	0.0104989	0.0047307	0.0044116	0.0008362	0.0001612	0.0003347	0.1363533	0.0239625999999999	0.0055625	0.0200136	0.0028304	0.0265946	0.0039409	0.3424013999999999	0.0397486	0.0413927	0.004928	0.0181901	0.0044606	0.0364334	0.0201925	0.0020681	0.0639008	0.0036452	0.0052371	0.0418097	0.0371913	0.0039457	0.00021	0.000566	0.0074175	0.0033636	0.0021137	0.0215616	0.0054496	0.0121683	0.0089848	0.0279604	0.0006697
